experiment,PaCo,sorted_edges,delta_time,max_path_length
sorted_edges,743.0577435860178,48200000,1.795941091954023,4
sorted_edges,734.8463604940043,48300000,1.795941091954023,4
sorted_edges,684.7628058329865,48400000,1.795941091954023,4
sorted_edges,687.9922774940205,48500000,1.795941091954023,4
sorted_edges,685.1163010259916,48600000,1.795941091954023,4
sorted_edges,694.8658864380268,48700000,1.795941091954023,4
sorted_edges,688.0012631029822,48800000,1.795941091954023,4
sorted_edges,691.0804313480039,48900000,1.795941091954023,4
sorted_edges,700.2720024149748,49000000,1.795941091954023,4
sorted_edges,700.8845351519994,49100000,1.795941091954023,4
sorted_edges,697.113466491981,49200000,1.795941091954023,4
sorted_edges,696.4273089639901,49300000,1.795941091954023,4
sorted_edges,698.3699032859877,49400000,1.795941091954023,4
sorted_edges,698.8426539659849,49500000,1.795941091954023,4
sorted_edges,702.8466064980021,49600000,1.795941091954023,4
sorted_edges,704.4205214509857,49700000,1.795941091954023,4
sorted_edges,756.5653661309916,49800000,1.795941091954023,4
sorted_edges,709.6238038259908,49900000,1.795941091954023,4
sorted_edges,708.3268527899927,50000000,1.795941091954023,4
sorted_edges,712.6748432249879,50100000,1.795941091954023,4
sorted_edges,714.0274072859902,50200000,1.795941091954023,4
sorted_edges,719.0641002640186,50300000,1.795941091954023,4
sorted_edges,716.9001026960032,50400000,1.795941091954023,4
sorted_edges,738.3156083800131,50500000,1.795941091954023,4
sorted_edges,723.7908814300026,50600000,1.795941091954023,4
sorted_edges,725.3352084780054,50700000,1.795941091954023,4
sorted_edges,726.3496512939746,50800000,1.795941091954023,4
sorted_edges,736.9910374969768,50900000,1.795941091954023,4
sorted_edges,737.9484733619902,51000000,1.795941091954023,4
sorted_edges,741.3939423760166,51100000,1.795941091954023,4
sorted_edges,744.8838340869988,51200000,1.795941091954023,4
sorted_edges,799.2966698310047,51300000,1.795941091954023,4
sorted_edges,746.1835278020008,51400000,1.795941091954023,4
sorted_edges,746.9827493519988,51500000,1.795941091954023,4
sorted_edges,765.7635563999938,51600000,1.795941091954023,4
sorted_edges,752.6147818189929,51700000,1.795941091954023,4
sorted_edges,754.3833362000005,51800000,1.795941091954023,4
sorted_edges,756.3252314720012,51900000,1.795941091954023,4
sorted_edges,759.0734189949872,52000000,1.795941091954023,4
sorted_edges,760.4573110299825,52100000,1.795941091954023,4
sorted_edges,763.4355067180004,52200000,1.795941091954023,4
sorted_edges,763.7330462249811,52300000,1.795941091954023,4
sorted_edges,762.7311600649846,52400000,1.795941091954023,4
sorted_edges,768.9082755849813,52500000,1.795941091954023,4
sorted_edges,770.3837580769905,52600000,1.795941091954023,4
sorted_edges,775.4180603379791,52700000,1.795941091954023,4
sorted_edges,841.4676039129845,52800000,1.795941091954023,4
sorted_edges,780.5732326089928,52900000,1.795941091954023,4
sorted_edges,778.2594702709757,53000000,1.795941091954023,4
sorted_edges,780.399983558018,53100000,1.795941091954023,4
sorted_edges,781.8548596850014,53200000,1.795941091954023,4
sorted_edges,785.5330674540019,53300000,1.795941091954023,4
sorted_edges,785.7757493740064,53400000,1.795941091954023,4
sorted_edges,791.5624046250014,53500000,1.795941091954023,4
sorted_edges,789.1067798649892,53600000,1.795941091954023,4
sorted_edges,790.7871164630051,53700000,1.795941091954023,4
sorted_edges,793.6628414060106,53800000,1.795941091954023,4
sorted_edges,794.8499251850008,53900000,1.795941091954023,4
sorted_edges,799.501144246984,54000000,1.795941091954023,4
sorted_edges,798.246091655019,54100000,1.795941091954023,4
sorted_edges,850.5566269409901,54200000,1.795941091954023,4
sorted_edges,804.3562362639932,54300000,1.795941091954023,4
sorted_edges,800.8147648290033,54400000,1.795941091954023,4
sorted_edges,803.1697340619867,54500000,1.795941091954023,4
sorted_edges,803.4819149849936,54600000,1.795941091954023,4
sorted_edges,804.2458891339775,54700000,1.795941091954023,4
sorted_edges,810.563470640016,54800000,1.795941091954023,4
sorted_edges,808.4492652440094,54900000,1.795941091954023,4
sorted_edges,817.305091481976,55000000,1.795941091954023,4
sorted_edges,819.9568503680057,55100000,1.795941091954023,4
sorted_edges,814.161931102979,55200000,1.795941091954023,4
sorted_edges,817.6199134390044,55300000,1.795941091954023,4
sorted_edges,848.5864154139999,55400000,1.795941091954023,4
sorted_edges,836.0364065860049,55500000,1.795941091954023,4
sorted_edges,884.6558157299878,55600000,1.795941091954023,4
sorted_edges,825.4163252539875,55700000,1.795941091954023,4
sorted_edges,845.5403677680006,55800000,1.795941091954023,4
sorted_edges,828.5034171329753,55900000,1.795941091954023,4
sorted_edges,830.6735534039908,56000000,1.795941091954023,4
sorted_edges,832.300703758985,56100000,1.795941091954023,4
sorted_edges,834.7552211340226,56200000,1.795941091954023,4
sorted_edges,835.559865392017,56300000,1.795941091954023,4
sorted_edges,840.0330620939785,56400000,1.795941091954023,4
sorted_edges,859.6873933260213,56500000,1.795941091954023,4
sorted_edges,844.7557419909863,56600000,1.795941091954023,4
sorted_edges,844.7387945030059,56700000,1.795941091954023,4
sorted_edges,844.6884546049987,56800000,1.795941091954023,4
sorted_edges,894.4739656189922,56900000,1.795941091954023,4
sorted_edges,851.1753698980028,57000000,1.795941091954023,4
sorted_edges,854.4883797889925,57100000,1.795941091954023,4
sorted_edges,851.0625592260039,57200000,1.795941091954023,4
sorted_edges,871.2183098520036,57300000,1.795941091954023,4
sorted_edges,855.808267010987,57400000,1.795941091954023,4
sorted_edges,863.7576277049957,57500000,1.795941091954023,4
sorted_edges,864.7522920549964,57600000,1.795941091954023,4
sorted_edges,867.8199791299994,57700000,1.795941091954023,4
sorted_edges,864.7816637860087,57800000,1.795941091954023,4
sorted_edges,898.1252244770003,57900000,1.795941091954023,4
sorted_edges,879.236786983005,58000000,1.795941091954023,4
sorted_edges,877.7410744560184,58100000,1.795941091954023,4
sorted_edges,953.2717917349946,58200000,1.795941091954023,4
sorted_edges,992.469541147002,58300000,1.795941091954023,4
sorted_edges,982.98909753302,58400000,1.795941091954023,4
sorted_edges,920.7298347339965,58500000,1.795941091954023,4
sorted_edges,870.9861121730064,58600000,1.795941091954023,4
sorted_edges,869.8952934860135,58700000,1.795941091954023,4
sorted_edges,880.8142882279935,58800000,1.795941091954023,4
sorted_edges,878.582142194995,58900000,1.795941091954023,4
sorted_edges,874.1967834919924,59000000,1.795941091954023,4
sorted_edges,879.5562113869819,59100000,1.795941091954023,4
sorted_edges,879.2097144850122,59200000,1.795941091954023,4
sorted_edges,882.9090177070175,59300000,1.795941091954023,4
sorted_edges,937.9106612539908,59400000,1.795941091954023,4
sorted_edges,898.8065141350089,59500000,1.795941091954023,4
sorted_edges,894.919433714007,59600000,1.795941091954023,4
sorted_edges,888.8447107440152,59700000,1.795941091954023,4
sorted_edges,889.761482922011,59800000,1.795941091954023,4
sorted_edges,890.9924613189942,59900000,1.795941091954023,4
sorted_edges,894.7284924129781,60000000,1.795941091954023,4
sorted_edges,899.1785216110002,60100000,1.795941091954023,4
sorted_edges,896.7396626109839,60200000,1.795941091954023,4
sorted_edges,897.5894032489741,60300000,1.795941091954023,4
sorted_edges,899.1959229260101,60400000,1.795941091954023,4
sorted_edges,897.4420374589972,60500000,1.795941091954023,4
sorted_edges,903.6205185959698,60600000,1.795941091954023,4
sorted_edges,943.5114828299847,60700000,1.795941091954023,4
sorted_edges,918.748482747993,60800000,1.795941091954023,4
sorted_edges,989.5284217379522,60900000,1.795941091954023,4
sorted_edges,999.2032784100156,61000000,1.795941091954023,4
sorted_edges,923.2504957059864,61100000,1.795941091954023,4
sorted_edges,973.0576258150395,61200000,1.795941091954023,4
sorted_edges,986.1041636070004,61300000,1.795941091954023,4
sorted_edges,994.8901007540408,61400000,1.795941091954023,4
sorted_edges,1002.7697627529851,61500000,1.795941091954023,4
sorted_edges,1011.3072884890134,61600000,1.795941091954023,4
sorted_edges,1012.0480114640086,61700000,1.795941091954023,4
sorted_edges,979.3243713400443,61800000,1.795941091954023,4
sorted_edges,1053.7066898299963,61900000,1.795941091954023,4
sorted_edges,1036.0525123910047,62000000,1.795941091954023,4
sorted_edges,1014.1599094609846,62100000,1.795941091954023,4
sorted_edges,1036.7820321149775,62200000,1.795941091954023,4
sorted_edges,1013.4257596539683,62300000,1.795941091954023,4
sorted_edges,999.9655223069713,62400000,1.795941091954023,4
sorted_edges,976.1893260540091,62500000,1.795941091954023,4
sorted_edges,941.9857705840259,62600000,1.795941091954023,4
sorted_edges,945.2257484950242,62700000,1.795941091954023,4
sorted_edges,943.7992576740216,62800000,1.795941091954023,4
sorted_edges,956.7963617719943,62900000,1.795941091954023,4
sorted_edges,1012.4165507130092,63000000,1.795941091954023,4
sorted_edges,954.4837775329943,63100000,1.795941091954023,4
sorted_edges,954.8634053400019,63200000,1.795941091954023,4
sorted_edges,958.1749139829772,63300000,1.795941091954023,4
sorted_edges,963.1439218419837,63400000,1.795941091954023,4
sorted_edges,963.3542222160031,63497050,1.795941091954023,4
