experiment,PaCo2,sorted_edges,delta_time,max_path_length
sorted_edges,94.049248541,4700000,1.795941091954023,4
sorted_edges,20.17114476499978,4800000,1.795941091954023,4
sorted_edges,21.12459964100003,4900000,1.795941091954023,4
sorted_edges,20.960917655999992,5000000,1.795941091954023,4
sorted_edges,21.976420083999983,5100000,1.795941091954023,4
sorted_edges,99.61313687300026,5200000,1.795941091954023,4
sorted_edges,21.714048310999715,5300000,1.795941091954023,4
sorted_edges,22.021267134000027,5400000,1.795941091954023,4
sorted_edges,23.448322572000052,5500000,1.795941091954023,4
sorted_edges,23.687008163999963,5600000,1.795941091954023,4
sorted_edges,102.30092119699975,5700000,1.795941091954023,4
sorted_edges,26.36510601200007,5800000,1.795941091954023,4
sorted_edges,25.634921535000103,5900000,1.795941091954023,4
sorted_edges,26.81448949300011,6000000,1.795941091954023,4
sorted_edges,25.981104355000298,6100000,1.795941091954023,4
sorted_edges,105.35345106900013,6200000,1.795941091954023,4
sorted_edges,26.620844209000097,6300000,1.795941091954023,4
sorted_edges,26.220880053999736,6400000,1.795941091954023,4
sorted_edges,25.0809676519998,6500000,1.795941091954023,4
sorted_edges,104.34854326200002,6600000,1.795941091954023,4
sorted_edges,27.27111990399999,6700000,1.795941091954023,4
sorted_edges,27.072062641999764,6800000,1.795941091954023,4
sorted_edges,27.685881530000188,6900000,1.795941091954023,4
sorted_edges,104.70513548200006,7000000,1.795941091954023,4
sorted_edges,29.78161574400019,7100000,1.795941091954023,4
sorted_edges,29.796805622999727,7200000,1.795941091954023,4
sorted_edges,30.49968014599972,7300000,1.795941091954023,4
sorted_edges,106.62878831999979,7400000,1.795941091954023,4
sorted_edges,31.40911085799962,7500000,1.795941091954023,4
sorted_edges,32.55453199499971,7600000,1.795941091954023,4
sorted_edges,112.1589806349998,7700000,1.795941091954023,4
sorted_edges,32.44851124500019,7800000,1.795941091954023,4
sorted_edges,32.855111311999735,7900000,1.795941091954023,4
sorted_edges,113.54553377299999,8000000,1.795941091954023,4
sorted_edges,32.97854908699992,8100000,1.795941091954023,4
sorted_edges,34.1319722420003,8200000,1.795941091954023,4
sorted_edges,35.133894005,8300000,1.795941091954023,4
sorted_edges,112.47856026699992,8400000,1.795941091954023,4
sorted_edges,35.51240763600026,8500000,1.795941091954023,4
sorted_edges,36.52697973000022,8600000,1.795941091954023,4
sorted_edges,110.7117761630002,8700000,1.795941091954023,4
sorted_edges,37.989730723999855,8800000,1.795941091954023,4
sorted_edges,114.72282827400022,8900000,1.795941091954023,4
sorted_edges,38.096489498999745,9000000,1.795941091954023,4
sorted_edges,39.21230649400013,9100000,1.795941091954023,4
sorted_edges,116.97458501399979,9200000,1.795941091954023,4
sorted_edges,40.05479691800065,9300000,1.795941091954023,4
sorted_edges,41.42619055400064,9400000,1.795941091954023,4
sorted_edges,118.4997398330006,9500000,1.795941091954023,4
sorted_edges,40.58118968100007,9600000,1.795941091954023,4
sorted_edges,41.29101173500021,9700000,1.795941091954023,4
sorted_edges,119.05765728499955,9800000,1.795941091954023,4
sorted_edges,41.69108821999998,9900000,1.795941091954023,4
sorted_edges,122.38716058800037,10000000,1.795941091954023,4
sorted_edges,44.600335553999685,10100000,1.795941091954023,4
sorted_edges,42.66598472500027,10200000,1.795941091954023,4
sorted_edges,119.20678039299946,10300000,1.795941091954023,4
sorted_edges,45.5198791039993,10400000,1.795941091954023,4
sorted_edges,124.28682061000018,10500000,1.795941091954023,4
sorted_edges,46.47414506000041,10600000,1.795941091954023,4
sorted_edges,47.454042874999686,10700000,1.795941091954023,4
sorted_edges,123.50483412799986,10800000,1.795941091954023,4
sorted_edges,47.234202687000106,10900000,1.795941091954023,4
sorted_edges,126.82921703099964,11000000,1.795941091954023,4
sorted_edges,47.300738308999826,11100000,1.795941091954023,4
sorted_edges,126.668345176,11200000,1.795941091954023,4
sorted_edges,48.597954363999634,11300000,1.795941091954023,4
sorted_edges,47.716730144000394,11400000,1.795941091954023,4
sorted_edges,126.34988248599984,11500000,1.795941091954023,4
sorted_edges,50.16187811600048,11600000,1.795941091954023,4
sorted_edges,129.6201503430002,11700000,1.795941091954023,4
sorted_edges,51.32761271700019,11800000,1.795941091954023,4
sorted_edges,129.56114922400047,11900000,1.795941091954023,4
sorted_edges,53.43829676600035,12000000,1.795941091954023,4
sorted_edges,130.72185595599967,12100000,1.795941091954023,4
sorted_edges,54.74232814700008,12200000,1.795941091954023,4
sorted_edges,132.21286618700015,12300000,1.795941091954023,4
sorted_edges,56.048113421999915,12400000,1.795941091954023,4
sorted_edges,133.6556690739999,12500000,1.795941091954023,4
sorted_edges,55.968650255000284,12600000,1.795941091954023,4
sorted_edges,134.67926114500005,12700000,1.795941091954023,4
sorted_edges,56.79505482500008,12800000,1.795941091954023,4
sorted_edges,138.65455349199965,12900000,1.795941091954023,4
sorted_edges,57.222226608999335,13000000,1.795941091954023,4
sorted_edges,136.7531117619992,13100000,1.795941091954023,4
sorted_edges,59.946936467999876,13200000,1.795941091954023,4
sorted_edges,136.51472324099996,13300000,1.795941091954023,4
sorted_edges,61.07261744800053,13400000,1.795941091954023,4
sorted_edges,136.29132445300002,13500000,1.795941091954023,4
sorted_edges,62.94890121299977,13600000,1.795941091954023,4
sorted_edges,137.29325688900008,13700000,1.795941091954023,4
sorted_edges,144.95066933100043,13800000,1.795941091954023,4
sorted_edges,62.60339470500003,13900000,1.795941091954023,4
sorted_edges,143.68880208300106,14000000,1.795941091954023,4
sorted_edges,62.796476331999656,14100000,1.795941091954023,4
sorted_edges,143.06725231199925,14200000,1.795941091954023,4
sorted_edges,63.971508350001386,14300000,1.795941091954023,4
sorted_edges,141.57888792099948,14400000,1.795941091954023,4
sorted_edges,145.3709617250006,14500000,1.795941091954023,4
sorted_edges,67.58269428300082,14600000,1.795941091954023,4
sorted_edges,145.4494146500001,14700000,1.795941091954023,4
sorted_edges,69.45197911899959,14800000,1.795941091954023,4
sorted_edges,146.074756420001,14900000,1.795941091954023,4
sorted_edges,68.97052333099964,15000000,1.795941091954023,4
sorted_edges,152.00095933199918,15100000,1.795941091954023,4
sorted_edges,168.22969807899972,15200000,1.795941091954023,4
sorted_edges,82.42083822099994,15300000,1.795941091954023,4
sorted_edges,178.2015257009989,15400000,1.795941091954023,4
sorted_edges,170.87215935899985,15500000,1.795941091954023,4
sorted_edges,79.1140797980006,15600000,1.795941091954023,4
sorted_edges,159.88214865900045,15700000,1.795941091954023,4
sorted_edges,83.80137000499963,15800000,1.795941091954023,4
sorted_edges,175.8470706399985,15900000,1.795941091954023,4
sorted_edges,181.508454447001,16000000,1.795941091954023,4
sorted_edges,87.41354150699954,16100000,1.795941091954023,4
sorted_edges,163.75262208999993,16200000,1.795941091954023,4
sorted_edges,179.63606413999878,16300000,1.795941091954023,4
sorted_edges,86.49281997499929,16400000,1.795941091954023,4
sorted_edges,174.1108099510002,16500000,1.795941091954023,4
sorted_edges,177.1044461950005,16600000,1.795941091954023,4
sorted_edges,88.26278833799915,16700000,1.795941091954023,4
sorted_edges,169.81800140199994,16800000,1.795941091954023,4
sorted_edges,185.01499515700016,16900000,1.795941091954023,4
sorted_edges,79.85027503299898,17000000,1.795941091954023,4
sorted_edges,157.60153582299972,17100000,1.795941091954023,4
sorted_edges,158.7286321320007,17200000,1.795941091954023,4
sorted_edges,163.08868525700018,17300000,1.795941091954023,4
sorted_edges,90.46163088100002,17400000,1.795941091954023,4
sorted_edges,172.96781309400103,17500000,1.795941091954023,4
sorted_edges,175.56291602800047,17600000,1.795941091954023,4
sorted_edges,91.57497099300053,17700000,1.795941091954023,4
sorted_edges,171.55932300599852,17800000,1.795941091954023,4
sorted_edges,176.61903333599912,17900000,1.795941091954023,4
sorted_edges,176.40762181399987,18000000,1.795941091954023,4
sorted_edges,93.96924258099898,18100000,1.795941091954023,4
sorted_edges,174.08769623399894,18200000,1.795941091954023,4
sorted_edges,166.98070421299963,18300000,1.795941091954023,4
sorted_edges,180.20333920199846,18400000,1.795941091954023,4
sorted_edges,95.72948893199828,18500000,1.795941091954023,4
sorted_edges,176.96373023500018,18600000,1.795941091954023,4
sorted_edges,179.13210101000004,18700000,1.795941091954023,4
sorted_edges,181.66157315500095,18800000,1.795941091954023,4
sorted_edges,96.8981691099998,18900000,1.795941091954023,4
sorted_edges,181.81732988899967,19000000,1.795941091954023,4
sorted_edges,181.90017817400076,19100000,1.795941091954023,4
sorted_edges,177.42921208999906,19200000,1.795941091954023,4
sorted_edges,213.56616962800035,19300000,1.795941091954023,4
sorted_edges,110.80131732799964,19400000,1.795941091954023,4
sorted_edges,215.8331905720006,19500000,1.795941091954023,4
sorted_edges,198.0764311210005,19600000,1.795941091954023,4
sorted_edges,204.62153885799853,19700000,1.795941091954023,4
sorted_edges,208.46250620299907,19800000,1.795941091954023,4
sorted_edges,110.23271756000031,19900000,1.795941091954023,4
sorted_edges,192.0520030480002,20000000,1.795941091954023,4
sorted_edges,203.799215250001,20100000,1.795941091954023,4
sorted_edges,198.79574689699803,20200000,1.795941091954023,4
sorted_edges,209.59932580099849,20300000,1.795941091954023,4
sorted_edges,222.1860823470015,20400000,1.795941091954023,4
sorted_edges,115.6064193279999,20500000,1.795941091954023,4
sorted_edges,220.43597021800088,20600000,1.795941091954023,4
sorted_edges,190.5061109519993,20700000,1.795941091954023,4
sorted_edges,210.6462092369984,20800000,1.795941091954023,4
sorted_edges,222.35982089900062,20900000,1.795941091954023,4
sorted_edges,211.82888676600123,21000000,1.795941091954023,4
sorted_edges,217.62762199899953,21100000,1.795941091954023,4
sorted_edges,114.63538764600162,21200000,1.795941091954023,4
sorted_edges,201.02176649600005,21300000,1.795941091954023,4
sorted_edges,197.30415144899962,21400000,1.795941091954023,4
sorted_edges,200.95144046399946,21500000,1.795941091954023,4
sorted_edges,207.99979847600116,21600000,1.795941091954023,4
sorted_edges,211.02868384300018,21700000,1.795941091954023,4
sorted_edges,214.98518059799972,21800000,1.795941091954023,4
sorted_edges,211.4410514629999,21900000,1.795941091954023,4
sorted_edges,217.93384721700204,22000000,1.795941091954023,4
sorted_edges,108.5704041789977,22100000,1.795941091954023,4
sorted_edges,209.87886720199822,22200000,1.795941091954023,4
sorted_edges,214.1433079740018,22300000,1.795941091954023,4
sorted_edges,205.2352246090013,22400000,1.795941091954023,4
sorted_edges,215.45962706800128,22500000,1.795941091954023,4
sorted_edges,215.6545544469991,22600000,1.795941091954023,4
sorted_edges,199.32423788200322,22700000,1.795941091954023,4
sorted_edges,190.9359893889996,22800000,1.795941091954023,4
sorted_edges,207.8465782359999,22900000,1.795941091954023,4
sorted_edges,201.39758689899827,23000000,1.795941091954023,4
sorted_edges,206.1523592900012,23100000,1.795941091954023,4
sorted_edges,212.7308201220003,23200000,1.795941091954023,4
sorted_edges,211.057899413001,23300000,1.795941091954023,4
sorted_edges,191.58110255200154,23400000,1.795941091954023,4
sorted_edges,207.55851641900153,23500000,1.795941091954023,4
sorted_edges,204.78105864100144,23600000,1.795941091954023,4
sorted_edges,215.36884286099666,23700000,1.795941091954023,4
sorted_edges,213.01074477099974,23800000,1.795941091954023,4
sorted_edges,208.34651467200092,23900000,1.795941091954023,4
sorted_edges,195.13606387699838,24000000,1.795941091954023,4
sorted_edges,203.750924674001,24100000,1.795941091954023,4
sorted_edges,214.49753259200224,24200000,1.795941091954023,4
sorted_edges,220.13571999000123,24300000,1.795941091954023,4
sorted_edges,204.86637731800147,24400000,1.795941091954023,4
sorted_edges,218.797421149,24500000,1.795941091954023,4
sorted_edges,198.35383014499894,24600000,1.795941091954023,4
sorted_edges,218.27486696300184,24700000,1.795941091954023,4
sorted_edges,222.93922745999953,24800000,1.795941091954023,4
sorted_edges,209.64017061500272,24900000,1.795941091954023,4
sorted_edges,218.4995826609993,25000000,1.795941091954023,4
sorted_edges,216.04641573100162,25100000,1.795941091954023,4
sorted_edges,198.8715468320006,25200000,1.795941091954023,4
sorted_edges,229.76953243800017,25300000,1.795941091954023,4
sorted_edges,233.83513271899938,25400000,1.795941091954023,4
sorted_edges,240.6833973339999,25500000,1.795941091954023,4
sorted_edges,244.03568232799807,25600000,1.795941091954023,4
sorted_edges,210.14523329900112,25700000,1.795941091954023,4
sorted_edges,248.07384516199818,25800000,1.795941091954023,4
sorted_edges,243.3125015709993,25900000,1.795941091954023,4
sorted_edges,279.04778819200146,26000000,1.795941091954023,4
sorted_edges,264.85792670199953,26100000,1.795941091954023,4
sorted_edges,328.20674690599844,26200000,1.795941091954023,4
sorted_edges,284.4218568630022,26300000,1.795941091954023,4
sorted_edges,298.1547637479998,26400000,1.795941091954023,4
sorted_edges,301.1057620120009,26500000,1.795941091954023,4
sorted_edges,302.8216790259976,26600000,1.795941091954023,4
sorted_edges,245.37235664200125,26700000,1.795941091954023,4
sorted_edges,290.1262989329989,26800000,1.795941091954023,4
sorted_edges,286.47276094300105,26900000,1.795941091954023,4
sorted_edges,279.1888477090033,27000000,1.795941091954023,4
sorted_edges,356.6163905479989,27100000,1.795941091954023,4
sorted_edges,242.7618355759987,27200000,1.795941091954023,4
sorted_edges,235.2510146929999,27300000,1.795941091954023,4
sorted_edges,270.662933142994,27400000,1.795941091954023,4
sorted_edges,288.0951437490003,27500000,1.795941091954023,4
sorted_edges,266.621794728002,27600000,1.795941091954023,4
sorted_edges,255.3362504520046,27700000,1.795941091954023,4
sorted_edges,403.5577704199968,27800000,1.795941091954023,4
sorted_edges,296.27054874500027,27900000,1.795941091954023,4
sorted_edges,281.34292650000134,28000000,1.795941091954023,4
sorted_edges,247.240013523995,28100000,1.795941091954023,4
sorted_edges,272.7474507570005,28200000,1.795941091954023,4
sorted_edges,371.67434071099706,28300000,1.795941091954023,4
sorted_edges,292.97922613200353,28400000,1.795941091954023,4
sorted_edges,237.2167976960045,28500000,1.795941091954023,4
sorted_edges,292.0801161799973,28600000,1.795941091954023,4
sorted_edges,298.5908755490018,28700000,1.795941091954023,4
sorted_edges,416.40631562400085,28800000,1.795941091954023,4
sorted_edges,238.1686848150057,28900000,1.795941091954023,4
sorted_edges,301.0804168550021,29000000,1.795941091954023,4
sorted_edges,305.6105964219969,29100000,1.795941091954023,4
sorted_edges,269.07944311900064,29200000,1.795941091954023,4
sorted_edges,386.92557848399883,29300000,1.795941091954023,4
sorted_edges,304.4329922850011,29400000,1.795941091954023,4
sorted_edges,282.1526271469993,29500000,1.795941091954023,4
sorted_edges,281.21471898199525,29600000,1.795941091954023,4
sorted_edges,340.76830954999605,29700000,1.795941091954023,4
sorted_edges,281.95315205099905,29800000,1.795941091954023,4
sorted_edges,276.8344403660012,29900000,1.795941091954023,4
sorted_edges,261.0950118760011,30000000,1.795941091954023,4
sorted_edges,356.11554803000035,30100000,1.795941091954023,4
sorted_edges,277.23651509499905,30200000,1.795941091954023,4
sorted_edges,267.02293113099586,30300000,1.795941091954023,4
sorted_edges,373.35678748400096,30400000,1.795941091954023,4
sorted_edges,296.83243248900544,30500000,1.795941091954023,4
sorted_edges,281.27502085299784,30600000,1.795941091954023,4
sorted_edges,289.72792364499765,30700000,1.795941091954023,4
sorted_edges,354.0325930649997,30800000,1.795941091954023,4
sorted_edges,269.89392341700295,30900000,1.795941091954023,4
sorted_edges,269.74140197900124,31000000,1.795941091954023,4
sorted_edges,351.31245189699985,31100000,1.795941091954023,4
sorted_edges,265.4782181740011,31200000,1.795941091954023,4
sorted_edges,268.5864825190001,31300000,1.795941091954023,4
sorted_edges,366.5703500480013,31400000,1.795941091954023,4
sorted_edges,271.9218858079985,31500000,1.795941091954023,4
sorted_edges,277.4193759680056,31600000,1.795941091954023,4
sorted_edges,367.3549698700008,31700000,1.795941091954023,4
sorted_edges,265.6689564479966,31800000,1.795941091954023,4
sorted_edges,283.790040812004,31900000,1.795941091954023,4
sorted_edges,345.61120638699504,32000000,1.795941091954023,4
sorted_edges,266.59422185899894,32100000,1.795941091954023,4
sorted_edges,273.4580936570055,32200000,1.795941091954023,4
sorted_edges,345.12952141400456,32300000,1.795941091954023,4
sorted_edges,290.9919731400005,32400000,1.795941091954023,4
sorted_edges,283.1203535800014,32500000,1.795941091954023,4
sorted_edges,352.9808181769986,32600000,1.795941091954023,4
sorted_edges,280.9410537340009,32700000,1.795941091954023,4
sorted_edges,360.2554842469981,32800000,1.795941091954023,4
sorted_edges,291.75417218000075,32900000,1.795941091954023,4
sorted_edges,268.196711579003,33000000,1.795941091954023,4
sorted_edges,375.65890746000514,33100000,1.795941091954023,4
sorted_edges,267.9966354490025,33200000,1.795941091954023,4
sorted_edges,370.22254090799834,33300000,1.795941091954023,4
sorted_edges,269.32900641200104,33400000,1.795941091954023,4
sorted_edges,285.81029468199995,33500000,1.795941091954023,4
sorted_edges,358.92167048300325,33600000,1.795941091954023,4
sorted_edges,279.0291501160027,33700000,1.795941091954023,4
sorted_edges,377.20846623600664,33800000,1.795941091954023,4
sorted_edges,283.90336483099964,33900000,1.795941091954023,4
sorted_edges,373.1237364350018,34000000,1.795941091954023,4
sorted_edges,296.94701059299405,34100000,1.795941091954023,4
sorted_edges,284.0702167540003,34200000,1.795941091954023,4
sorted_edges,381.97586089700053,34300000,1.795941091954023,4
sorted_edges,286.0415039540021,34400000,1.795941091954023,4
sorted_edges,372.05019727000035,34500000,1.795941091954023,4
sorted_edges,283.2223094420042,34600000,1.795941091954023,4
sorted_edges,361.80932642900007,34700000,1.795941091954023,4
sorted_edges,288.68719632099965,34800000,1.795941091954023,4
sorted_edges,359.6889540980046,34900000,1.795941091954023,4
sorted_edges,280.5760314319996,35000000,1.795941091954023,4
sorted_edges,345.8327638720002,35100000,1.795941091954023,4
sorted_edges,243.74476841399883,35200000,1.795941091954023,4
sorted_edges,322.1547350239998,35300000,1.795941091954023,4
sorted_edges,248.60366020200308,35400000,1.795941091954023,4
sorted_edges,321.5352676159964,35500000,1.795941091954023,4
sorted_edges,247.72907652899448,35600000,1.795941091954023,4
sorted_edges,312.6108877490042,35700000,1.795941091954023,4
sorted_edges,235.78313586700096,35800000,1.795941091954023,4
sorted_edges,309.14791059900017,35900000,1.795941091954023,4
sorted_edges,240.71027343499736,36000000,1.795941091954023,4
sorted_edges,314.5686508169965,36100000,1.795941091954023,4
sorted_edges,323.4269659349957,36200000,1.795941091954023,4
sorted_edges,248.3772011500041,36300000,1.795941091954023,4
sorted_edges,324.36427047200414,36400000,1.795941091954023,4
sorted_edges,240.47873895900557,36500000,1.795941091954023,4
sorted_edges,326.42400917999475,36600000,1.795941091954023,4
sorted_edges,250.90855491499678,36700000,1.795941091954023,4
sorted_edges,327.7232612529988,36800000,1.795941091954023,4
sorted_edges,332.4670701300056,36900000,1.795941091954023,4
sorted_edges,251.6888819809974,37000000,1.795941091954023,4
sorted_edges,325.58592891100125,37100000,1.795941091954023,4
sorted_edges,246.51185141000315,37200000,1.795941091954023,4
sorted_edges,326.93304483300017,37300000,1.795941091954023,4
sorted_edges,252.69851851700514,37400000,1.795941091954023,4
sorted_edges,327.9313737580014,37500000,1.795941091954023,4
sorted_edges,341.7270582919955,37600000,1.795941091954023,4
sorted_edges,251.91195891000098,37700000,1.795941091954023,4
sorted_edges,324.0992420399998,37800000,1.795941091954023,4
sorted_edges,260.3275122299965,37900000,1.795941091954023,4
sorted_edges,334.6667615400074,38000000,1.795941091954023,4
sorted_edges,337.79426230699755,38100000,1.795941091954023,4
sorted_edges,258.89048043199,38200000,1.795941091954023,4
sorted_edges,326.87494598599733,38300000,1.795941091954023,4
sorted_edges,337.3862873390026,38400000,1.795941091954023,4
sorted_edges,259.91032558000006,38500000,1.795941091954023,4
sorted_edges,337.02730477300065,38600000,1.795941091954023,4
sorted_edges,347.6191765090043,38700000,1.795941091954023,4
sorted_edges,268.4292272199964,38800000,1.795941091954023,4
sorted_edges,337.311581107002,38900000,1.795941091954023,4
sorted_edges,352.83701997199387,39000000,1.795941091954023,4
sorted_edges,274.0102378830052,39100000,1.795941091954023,4
sorted_edges,348.8875771180028,39200000,1.795941091954023,4
sorted_edges,357.2229541869892,39300000,1.795941091954023,4
sorted_edges,271.233722777004,39400000,1.795941091954023,4
sorted_edges,347.712119385993,39500000,1.795941091954023,4
sorted_edges,353.0741039179993,39600000,1.795941091954023,4
sorted_edges,275.7670622239966,39700000,1.795941091954023,4
sorted_edges,344.98630829900503,39800000,1.795941091954023,4
sorted_edges,340.60951405500236,39900000,1.795941091954023,4
sorted_edges,357.05755348000093,40000000,1.795941091954023,4
sorted_edges,275.3171612820006,40100000,1.795941091954023,4
sorted_edges,354.8018374940002,40200000,1.795941091954023,4
sorted_edges,349.8297193939943,40300000,1.795941091954023,4
sorted_edges,349.43260226098937,40400000,1.795941091954023,4
sorted_edges,265.97261071200774,40500000,1.795941091954023,4
sorted_edges,343.6105596060079,40600000,1.795941091954023,4
sorted_edges,354.28257315201336,40700000,1.795941091954023,4
sorted_edges,350.49026983500517,40800000,1.795941091954023,4
sorted_edges,274.7454038410069,40900000,1.795941091954023,4
sorted_edges,337.5193435399997,41000000,1.795941091954023,4
sorted_edges,343.9607326730038,41100000,1.795941091954023,4
sorted_edges,347.15381015400635,41200000,1.795941091954023,4
sorted_edges,270.1474679209932,41300000,1.795941091954023,4
sorted_edges,341.5146272359998,41400000,1.795941091954023,4
sorted_edges,346.2017602670094,41500000,1.795941091954023,4
sorted_edges,349.05490252199525,41600000,1.795941091954023,4
sorted_edges,268.54570026299916,41700000,1.795941091954023,4
sorted_edges,337.20036018200335,41800000,1.795941091954023,4
sorted_edges,342.7727887390065,41900000,1.795941091954023,4
sorted_edges,348.36111748800613,42000000,1.795941091954023,4
sorted_edges,349.2737445209932,42100000,1.795941091954023,4
sorted_edges,352.8087394180038,42200000,1.795941091954023,4
sorted_edges,273.8934058629966,42300000,1.795941091954023,4
sorted_edges,347.012025701988,42400000,1.795941091954023,4
sorted_edges,348.43166948200087,42500000,1.795941091954023,4
sorted_edges,350.6036734340014,42600000,1.795941091954023,4
sorted_edges,353.61086291400716,42700000,1.795941091954023,4
sorted_edges,276.6703464759921,42800000,1.795941091954023,4
sorted_edges,349.3409915140073,42900000,1.795941091954023,4
sorted_edges,346.1400175040035,43000000,1.795941091954023,4
sorted_edges,350.32335086900275,43100000,1.795941091954023,4
sorted_edges,351.2773720490077,43200000,1.795941091954023,4
sorted_edges,350.8815790779918,43300000,1.795941091954023,4
sorted_edges,353.8755345480022,43400000,1.795941091954023,4
sorted_edges,356.22616366500733,43500000,1.795941091954023,4
sorted_edges,280.6907699949952,43600000,1.795941091954023,4
sorted_edges,342.20722173199465,43700000,1.795941091954023,4
sorted_edges,342.97892553200654,43800000,1.795941091954023,4
sorted_edges,353.00675302100717,43900000,1.795941091954023,4
sorted_edges,348.79534219201014,44000000,1.795941091954023,4
sorted_edges,349.145967192002,44100000,1.795941091954023,4
sorted_edges,352.00592419800523,44200000,1.795941091954023,4
sorted_edges,355.1518122540001,44300000,1.795941091954023,4
sorted_edges,357.31978434699704,44400000,1.795941091954023,4
sorted_edges,355.48351698199986,44500000,1.795941091954023,4
sorted_edges,280.470084554996,44600000,1.795941091954023,4
sorted_edges,341.4921963050001,44700000,1.795941091954023,4
sorted_edges,342.7767832399986,44800000,1.795941091954023,4
sorted_edges,343.9897174959915,44900000,1.795941091954023,4
sorted_edges,346.1402796679904,45000000,1.795941091954023,4
sorted_edges,346.14395015200716,45100000,1.795941091954023,4
sorted_edges,344.371798356995,45200000,1.795941091954023,4
sorted_edges,342.792448060005,45300000,1.795941091954023,4
sorted_edges,342.6060158100008,45400000,1.795941091954023,4
sorted_edges,339.29118396900594,45500000,1.795941091954023,4
sorted_edges,338.41134675500507,45600000,1.795941091954023,4
sorted_edges,339.3395780120045,45700000,1.795941091954023,4
sorted_edges,339.31528237101156,45800000,1.795941091954023,4
sorted_edges,338.2515851759963,45900000,1.795941091954023,4
sorted_edges,338.2775369340088,46000000,1.795941091954023,4
sorted_edges,334.73733063701366,46100000,1.795941091954023,4
sorted_edges,340.2905511130084,46200000,1.795941091954023,4
sorted_edges,341.86923681201006,46300000,1.795941091954023,4
sorted_edges,340.2898926669877,46400000,1.795941091954023,4
sorted_edges,331.6345293619961,46500000,1.795941091954023,4
sorted_edges,331.2323150029988,46600000,1.795941091954023,4
sorted_edges,337.81209788200795,46700000,1.795941091954023,4
sorted_edges,331.65735197901085,46800000,1.795941091954023,4
sorted_edges,333.49480739400315,46900000,1.795941091954023,4
sorted_edges,331.32630639200215,47000000,1.795941091954023,4
sorted_edges,331.77711733100296,47100000,1.795941091954023,4
sorted_edges,329.3594088039972,47200000,1.795941091954023,4
sorted_edges,328.4165545799915,47300000,1.795941091954023,4
sorted_edges,324.60457990900613,47400000,1.795941091954023,4
sorted_edges,328.03767249701195,47500000,1.795941091954023,4
sorted_edges,328.07614763900347,47600000,1.795941091954023,4
sorted_edges,379.9640877310012,47700000,1.795941091954023,4
sorted_edges,345.2653638089978,47800000,1.795941091954023,4
sorted_edges,339.0561068829993,47900000,1.795941091954023,4
sorted_edges,335.7155000269995,48000000,1.795941091954023,4
sorted_edges,338.16085132599983,48100000,1.795941091954023,4
